BGC	Accesion ID	Description	Product Prediction	BiG-SCAPE class	Organism	Taxonomy
CS203_c00001_NODE_1_...cluster166	c05783_NODE_57..	NODE_5783_length_12149_cov_1.539012	t1pks	PKSI		
CS203_c00001_NODE_1_...cluster167	c05844_NODE_58..	NODE_5844_length_12044_cov_6.096165	terpene	Terpene		
CS203_c00001_NODE_1_...cluster168	c05852_NODE_58..	NODE_5852_length_12031_cov_6.556452	terpene	Terpene		
CS203_c00001_NODE_1_...cluster169	c06063_NODE_60..	NODE_6063_length_11639_cov_2.169736	t1pks	PKSI		
CS203_c00001_NODE_1_...cluster170	c06349_NODE_63..	NODE_6349_length_11205_cov_7.216194	t1pks	PKSI		
CS203_c00001_NODE_1_...cluster171	c07010_NODE_70..	NODE_7010_length_10322_cov_3.612359	terpene	Terpene		
CS203_c00001_NODE_1_...cluster172	c07053_NODE_70..	NODE_7053_length_10274_cov_1.371933	terpene	Terpene		
CS203_c00001_NODE_1_...cluster173	c07397_NODE_73..	NODE_7397_length_9894_cov_2.560152	t1pks	PKSI		
CS203_c00001_NODE_1_...cluster174	c07403_NODE_74..	NODE_7403_length_9891_cov_1.695412	terpene	Terpene		
CS203_c00001_NODE_1_...cluster175	c07442_NODE_74..	NODE_7442_length_9854_cov_9.233371	terpene	Terpene		
CS203_c00001_NODE_1_...cluster176	c07453_NODE_74..	NODE_7453_length_9846_cov_1.765820	t1pks	PKSI		
CS203_c00001_NODE_1_...cluster177	c07683_NODE_76..	NODE_7683_length_9586_cov_1.934031	terpene	Terpene		
CS203_c00001_NODE_1_...cluster178	c07905_NODE_79..	NODE_7905_length_9359_cov_14.370559	bacteriocin	RiPPs		
CS203_c00001_NODE_1_...cluster179	c07996_NODE_79..	NODE_7996_length_9254_cov_5.847705	terpene	Terpene		
CS203_c00001_NODE_1_...cluster180	c08154_NODE_81..	NODE_8154_length_9109_cov_2.655645	t1pks	PKSI		
CS203_c00001_NODE_1_...cluster181	c08163_NODE_81..	NODE_8163_length_9101_cov_2.011923	bacteriocin	RiPPs		
CS203_c00001_NODE_1_...cluster182	c08224_NODE_82..	NODE_8224_length_9048_cov_1.776034	terpene	Terpene		
CS203_c00001_NODE_1_...cluster183	c08268_NODE_82..	NODE_8268_length_9016_cov_5.864102	lassopeptide	RiPPs		
CS203_c00001_NODE_1_...cluster184	c08439_NODE_84..	NODE_8439_length_8857_cov_9.985109	phosphonate	Others		
CS203_c00001_NODE_1_...cluster185	c08603_NODE_86..	NODE_8603_length_8712_cov_1.880955	nucleoside	Others		
CS203_c00001_NODE_1_...cluster186	c09393_NODE_93..	NODE_9393_length_8114_cov_3.229999	lassopeptide	RiPPs		
CS203_c00001_NODE_1_...cluster187	c09570_NODE_95..	NODE_9570_length_7991_cov_1.336470	t1pks	PKSI		
CS203_c00001_NODE_1_...cluster188	c09820_NODE_98..	NODE_9820_length_7823_cov_15.950104	lassopeptide	RiPPs		
CS203_c00001_NODE_1_...cluster189	c10203_NODE_10..	NODE_10203_length_7601_cov_4.392561	t1pks	PKSI		
CS203_c00001_NODE_1_...cluster190	c10841_NODE_10..	NODE_10841_length_7237_cov_1.501969	t1pks	PKSI		
CS203_c00001_NODE_1_...cluster191	c11263_NODE_11..	NODE_11263_length_7036_cov_6.939499	terpene	Terpene		
CS203_c00001_NODE_1_...cluster192	c11552_NODE_11..	NODE_11552_length_6902_cov_15.620221	bacteriocin	RiPPs		
CS203_c00001_NODE_1_...cluster193	c11567_NODE_11..	NODE_11567_length_6897_cov_0.887001	t1pks	PKSI		
CS203_c00001_NODE_1_...cluster194	c11615_NODE_11..	NODE_11615_length_6877_cov_1.801481	t1pks	PKSI		
CS203_c00001_NODE_1_...cluster195	c11719_NODE_11..	NODE_11719_length_6829_cov_7.214115	t1pks	PKSI		
CS203_c00001_NODE_1_...cluster196	c12017_NODE_12..	NODE_12017_length_6703_cov_1.754866	t1pks	PKSI		
CS203_c00001_NODE_1_...cluster197	c12058_NODE_12..	NODE_12058_length_6684_cov_1.840171	lassopeptide	RiPPs		
CS203_c00001_NODE_1_...cluster198	c12279_NODE_12..	NODE_12279_length_6591_cov_2.254641	transatpks	PKSother		
CS203_c00001_NODE_1_...cluster199	c12796_NODE_12..	NODE_12796_length_6383_cov_6.085997	t1pks	PKSI		
CS203_c00001_NODE_1_...cluster200	c12818_NODE_12..	NODE_12818_length_6375_cov_3.457907	bacteriocin	RiPPs		
CS203_c00001_NODE_1_...cluster201	c13386_NODE_13..	NODE_13386_length_6172_cov_1.521588	arylpolyene	Others		
CS203_c00001_NODE_1_...cluster202	c13688_NODE_13..	NODE_13688_length_6065_cov_1.165207	t3pks	PKSother		
CS203_c00001_NODE_1_...cluster203	c13692_NODE_13..	NODE_13692_length_6064_cov_3.162540	terpene	Terpene		
CS203_c00001_NODE_1_...cluster204	c13753_NODE_13..	NODE_13753_length_6042_cov_1.501775	t1pks	PKSI		
CS203_c00001_NODE_1_...cluster205	c14132_NODE_14..	NODE_14132_length_5905_cov_1.276912	terpene	Terpene		
CS203_c00001_NODE_1_...cluster206	c14452_NODE_14..	NODE_14452_length_5805_cov_6.856111	terpene	Terpene		
CS203_c00001_NODE_1_...cluster207	c14863_NODE_14..	NODE_14863_length_5685_cov_2.404822	other	Others		
CS203_c00001_NODE_1_...cluster208	c15257_NODE_15..	NODE_15257_length_5582_cov_7.624381	t1pks	PKSI		
CS203_c00001_NODE_1_...cluster209	c15553_NODE_15..	NODE_15553_length_5506_cov_1.563674	bacteriocin	RiPPs		
CS203_c00001_NODE_1_...cluster210	c15835_NODE_15..	NODE_15835_length_5437_cov_1.103013	nrps	NRPS		
CS203_c00001_NODE_1_...cluster211	c16028_NODE_16..	NODE_16028_length_5390_cov_5.942428	terpene	Terpene		
CS203_c00001_NODE_1_...cluster212	c16632_NODE_16..	NODE_16632_length_5254_cov_5.201677	terpene	Terpene		
CS203_c00001_NODE_1_...cluster213	c16986_NODE_16..	NODE_16986_length_5172_cov_18.359762	t3pks	PKSother		
CS203_c00001_NODE_1_...cluster214	c17186_NODE_17..	NODE_17186_length_5133_cov_1.427087	terpene	Terpene		
CS203_c00001_NODE_1_...cluster215	c17338_NODE_17..	NODE_17338_length_5102_cov_3.639799	proteusin	RiPPs		
CS204_c00001_NODE_1_...cluster001	c00016_NODE_16..	NODE_16_length_332969_cov_2.884188	t1pks	PKSI		
CS204_c00001_NODE_1_...cluster002	c00021_NODE_21..	NODE_21_length_301139_cov_4.613182	terpene	Terpene		
CS204_c00001_NODE_1_...cluster003	c00022_NODE_22..	NODE_22_length_298610_cov_12.432011	t1pks	PKSI		
CS204_c00001_NODE_1_...cluster004	c00033_NODE_33..	NODE_33_length_245397_cov_3.839719	bacteriocin	RiPPs		
CS204_c00001_NODE_1_...cluster005	c00043_NODE_43..	NODE_43_length_230193_cov_2.760669	t1pks	PKSI		
CS204_c00001_NODE_1_...cluster006	c00049_NODE_49..	NODE_49_length_215025_cov_11.859813	terpene	Terpene		
CS204_c00001_NODE_1_...cluster007	c00053_NODE_53..	NODE_53_length_209651_cov_3.379031	other	Others		
CS204_c00001_NODE_1_...cluster008	c00070_NODE_70..	NODE_70_length_183805_cov_2.845164	t1pks	PKSI		
CS204_c00001_NODE_1_...cluster009	c00075_NODE_75..	NODE_75_length_173917_cov_11.667564	t2pks	PKSother		
CS204_c00001_NODE_1_...cluster010	c00076_NODE_76..	NODE_76_length_173221_cov_3.273060	other	Others		
CS204_c00001_NODE_1_...cluster011	c00078_NODE_78..	NODE_78_length_168393_cov_3.461525	other	Others		
CS204_c00001_NODE_1_...cluster012	c00090_NODE_90..	NODE_90_length_156740_cov_5.919228	terpene	Terpene		
CS204_c00001_NODE_1_...cluster013	c00090_NODE_90..	NODE_90_length_156740_cov_5.919228	phosphonate	Others		
CS204_c00001_NODE_1_...cluster014	c00095_NODE_95..	NODE_95_length_153249_cov_2.875968	bacteriocin	RiPPs		
CS204_c00001_NODE_1_...cluster015	c00112_NODE_11..	NODE_112_length_140456_cov_4.166537	bacteriocin	RiPPs		
CS204_c00001_NODE_1_...cluster016	c00137_NODE_13..	NODE_137_length_127784_cov_3.578033	terpene	Terpene		
CS204_c00001_NODE_1_...cluster017	c00145_NODE_14..	NODE_145_length_124724_cov_13.424352	terpene	Terpene		
CS204_c00001_NODE_1_...cluster018	c00156_NODE_15..	NODE_156_length_116594_cov_4.821881	t1pks	PKSI		
CS204_c00001_NODE_1_...cluster019	c00161_NODE_16..	NODE_161_length_115002_cov_5.503495	other	Others		
CS204_c00001_NODE_1_...cluster020	c00168_NODE_16..	NODE_168_length_113318_cov_5.905911	other	Others		
CS204_c00001_NODE_1_...cluster021	c00173_NODE_17..	NODE_173_length_111713_cov_5.917006	terpene	Terpene		
CS204_c00001_NODE_1_...cluster022	c00179_NODE_17..	NODE_179_length_109568_cov_2.625552	t1pks	PKSI		
CS204_c00001_NODE_1_...cluster023	c00185_NODE_18..	NODE_185_length_107822_cov_2.893626	bacteriocin	RiPPs		
CS204_c00001_NODE_1_...cluster024	c00187_NODE_18..	NODE_187_length_106866_cov_3.266782	t1pks	PKSI		
CS204_c00001_NODE_1_...cluster025	c00189_NODE_18..	NODE_189_length_106664_cov_2.158874	other	Others		
CS204_c00001_NODE_1_...cluster026	c00226_NODE_22..	NODE_226_length_96444_cov_21.652657	other	Others		
CS204_c00001_NODE_1_...cluster027	c00244_NODE_24..	NODE_244_length_92182_cov_5.963685	t1pks	PKSI		
CS204_c00001_NODE_1_...cluster028	c00264_NODE_26..	NODE_264_length_87127_cov_4.996862	t3pks	PKSother		
CS204_c00001_NODE_1_...cluster029	c00304_NODE_30..	NODE_304_length_80511_cov_2.565100	terpene	Terpene		
CS204_c00001_NODE_1_...cluster030	c00308_NODE_30..	NODE_308_length_79476_cov_10.454688	terpene	Terpene		
CS204_c00001_NODE_1_...cluster031	c00335_NODE_33..	NODE_335_length_76098_cov_4.834963	bacteriocin	RiPPs		
CS204_c00001_NODE_1_...cluster032	c00341_NODE_34..	NODE_341_length_75552_cov_2.728896	terpene	Terpene		
CS204_c00001_NODE_1_...cluster033	c00360_NODE_36..	NODE_360_length_72838_cov_16.668345	terpene	Terpene		
CS204_c00001_NODE_1_...cluster034	c00406_NODE_40..	NODE_406_length_68265_cov_8.093443	terpene	Terpene		
CS204_c00001_NODE_1_...cluster035	c00408_NODE_40..	NODE_408_length_68153_cov_4.769647	terpene	Terpene		
CS204_c00001_NODE_1_...cluster036	c00419_NODE_41..	NODE_419_length_67350_cov_4.866043	terpene	Terpene		
CS204_c00001_NODE_1_...cluster037	c00425_NODE_42..	NODE_425_length_66440_cov_15.468898	bacteriocin	RiPPs		
CS204_c00001_NODE_1_...cluster038	c00431_NODE_43..	NODE_431_length_65392_cov_6.444863	t1pks	PKSI		
CS204_c00001_NODE_1_...cluster039	c00461_NODE_46..	NODE_461_length_62797_cov_6.748827	terpene	Terpene		
CS204_c00001_NODE_1_...cluster040	c00485_NODE_48..	NODE_485_length_61308_cov_4.081349	t1pks	PKSI		
CS204_c00001_NODE_1_...cluster041	c00490_NODE_49..	NODE_490_length_60660_cov_3.651215	bacteriocin	RiPPs		
CS204_c00001_NODE_1_...cluster042	c00523_NODE_52..	NODE_523_length_57973_cov_4.893234	t1pks	PKSI		
CS204_c00001_NODE_1_...cluster043	c00540_NODE_54..	NODE_540_length_56562_cov_3.371294	terpene	Terpene		
CS204_c00001_NODE_1_...cluster044	c00558_NODE_55..	NODE_558_length_55709_cov_5.035389	t1pks	PKSI		
CS204_c00001_NODE_1_...cluster045	c00569_NODE_56..	NODE_569_length_55185_cov_5.913800	t1pks	PKSI		
CS204_c00001_NODE_1_...cluster046	c00574_NODE_57..	NODE_574_length_55054_cov_2.784696	other	Others		
CS204_c00001_NODE_1_...cluster047	c00580_NODE_58..	NODE_580_length_54796_cov_4.514423	t1pks	PKSI		
CS204_c00001_NODE_1_...cluster048	c00583_NODE_58..	NODE_583_length_54719_cov_6.751337	lantipeptide	RiPPs		
CS204_c00001_NODE_1_...cluster049	c00589_NODE_58..	NODE_589_length_54483_cov_4.767643	terpene	Terpene		
CS204_c00001_NODE_1_...cluster050	c00630_NODE_63..	NODE_630_length_52189_cov_2.340306	terpene	Terpene		
CS204_c00001_NODE_1_...cluster051	c00636_NODE_63..	NODE_636_length_51905_cov_2.881475	terpene	Terpene		
CS204_c00001_NODE_1_...cluster052	c00652_NODE_65..	NODE_652_length_51223_cov_2.705456	terpene	Terpene		
CS204_c00001_NODE_1_...cluster053	c00669_NODE_66..	NODE_669_length_50536_cov_6.259160	bacteriocin	RiPPs		
CS204_c00001_NODE_1_...cluster054	c00680_NODE_68..	NODE_680_length_49875_cov_2.886629	t1pks	PKSI		
CS204_c00001_NODE_1_...cluster055	c00687_NODE_68..	NODE_687_length_49606_cov_7.080842	terpene	Terpene		
CS204_c00001_NODE_1_...cluster056	c00702_NODE_70..	NODE_702_length_49015_cov_3.412985	terpene	Terpene		
CS204_c00001_NODE_1_...cluster057	c00719_NODE_71..	NODE_719_length_48278_cov_5.245789	t1pks	PKSI		
CS204_c00001_NODE_1_...cluster058	c00752_NODE_75..	NODE_752_length_46496_cov_5.025319	other	Others		
CS204_c00001_NODE_1_...cluster059	c00791_NODE_79..	NODE_791_length_45195_cov_4.609346	bacteriocin	RiPPs		
CS204_c00001_NODE_1_...cluster060	c00813_NODE_81..	NODE_813_length_44404_cov_6.802606	terpene	Terpene		
CS204_c00001_NODE_1_...cluster061	c00839_NODE_83..	NODE_839_length_43616_cov_3.279266	t3pks	PKSother		
CS204_c00001_NODE_1_...cluster062	c00906_NODE_90..	NODE_906_length_41161_cov_10.048472	lantipeptide	RiPPs		
CS204_c00001_NODE_1_...cluster063	c00988_NODE_98..	NODE_988_length_38692_cov_1.495138	t1pks	PKSI		
CS204_c00001_NODE_1_...cluster064	c01026_NODE_10..	NODE_1026_length_37645_cov_2.965537	t1pks	PKSI		
CS204_c00001_NODE_1_...cluster065	c01061_NODE_10..	NODE_1061_length_36718_cov_4.104452	other	Others		
CS204_c00001_NODE_1_...cluster066	c01065_NODE_10..	NODE_1065_length_36623_cov_3.132590	terpene	Terpene		
CS204_c00001_NODE_1_...cluster067	c01070_NODE_10..	NODE_1070_length_36533_cov_2.238697	bacteriocin	RiPPs		
CS204_c00001_NODE_1_...cluster068	c01100_NODE_11..	NODE_1100_length_36067_cov_9.505509	t1pks	PKSI		
CS204_c00001_NODE_1_...cluster069	c01136_NODE_11..	NODE_1136_length_35019_cov_3.688496	t1pks	PKSI		
CS204_c00001_NODE_1_...cluster070	c01147_NODE_11..	NODE_1147_length_34733_cov_2.058863	t1pks	PKSI		
CS204_c00001_NODE_1_...cluster071	c01164_NODE_11..	NODE_1164_length_34387_cov_4.171424	bacteriocin	RiPPs		
CS204_c00001_NODE_1_...cluster072	c01258_NODE_12..	NODE_1258_length_32534_cov_3.013824	other	Others		
CS204_c00001_NODE_1_...cluster073	c01267_NODE_12..	NODE_1267_length_32430_cov_1.554407	t1pks	PKSI		
CS204_c00001_NODE_1_...cluster074	c01268_NODE_12..	NODE_1268_length_32407_cov_3.651363	t1pks	PKSI		
CS204_c00001_NODE_1_...cluster075	c01291_NODE_12..	NODE_1291_length_31950_cov_9.482136	other	Others		
CS204_c00001_NODE_1_...cluster076	c01302_NODE_13..	NODE_1302_length_31801_cov_4.137147	terpene	Terpene		
CS204_c00001_NODE_1_...cluster077	c01346_NODE_13..	NODE_1346_length_31248_cov_6.834806	terpene	Terpene		
CS204_c00001_NODE_1_...cluster078	c01376_NODE_13..	NODE_1376_length_30651_cov_3.653420	bacteriocin	RiPPs		
CS204_c00001_NODE_1_...cluster079	c01470_NODE_14..	NODE_1470_length_29307_cov_9.198869	lassopeptide	RiPPs		
CS204_c00001_NODE_1_...cluster080	c01486_NODE_14..	NODE_1486_length_29015_cov_3.350007	terpene	Terpene		
CS204_c00001_NODE_1_...cluster081	c01487_NODE_14..	NODE_1487_length_29006_cov_2.213027	terpene	Terpene		
CS204_c00001_NODE_1_...cluster082	c01547_NODE_15..	NODE_1547_length_28209_cov_5.386119	terpene	Terpene		
CS204_c00001_NODE_1_...cluster083	c01622_NODE_16..	NODE_1622_length_27386_cov_2.595913	other	Others		
CS204_c00001_NODE_1_...cluster084	c01742_NODE_17..	NODE_1742_length_26182_cov_9.411399	t1pks	PKSI		
CS204_c00001_NODE_1_...cluster085	c01845_NODE_18..	NODE_1845_length_25104_cov_1.991792	other	Others		
CS204_c00001_NODE_1_...cluster086	c01901_NODE_19..	NODE_1901_length_24607_cov_6.030351	t1pks	PKSI		
CS204_c00001_NODE_1_...cluster087	c01986_NODE_19..	NODE_1986_length_23801_cov_2.050646	terpene	Terpene		
CS204_c00001_NODE_1_...cluster088	c01994_NODE_19..	NODE_1994_length_23693_cov_9.258423	nucleoside	Others		
CS204_c00001_NODE_1_...cluster089	c02019_NODE_20..	NODE_2019_length_23520_cov_6.252426	bacteriocin	RiPPs		
CS204_c00001_NODE_1_...cluster090	c02172_NODE_21..	NODE_2172_length_22327_cov_5.695495	t3pks	PKSother		
CS204_c00001_NODE_1_...cluster091	c02191_NODE_21..	NODE_2191_length_22238_cov_2.210303	terpene	Terpene		
CS204_c00001_NODE_1_...cluster092	c02319_NODE_23..	NODE_2319_length_21380_cov_3.741731	terpene	Terpene		
CS204_c00001_NODE_1_...cluster093	c02394_NODE_23..	NODE_2394_length_20885_cov_1.716350	t1pks	PKSI		
CS204_c00001_NODE_1_...cluster094	c02423_NODE_24..	NODE_2423_length_20676_cov_3.048032	t1pks	PKSI		
CS204_c00001_NODE_1_...cluster095	c02466_NODE_24..	NODE_2466_length_20361_cov_5.716171	t1pks	PKSI		
CS204_c00001_NODE_1_...cluster096	c02485_NODE_24..	NODE_2485_length_20260_cov_2.338350	t1pks	PKSI		
CS204_c00001_NODE_1_...cluster097	c02490_NODE_24..	NODE_2490_length_20236_cov_7.451937	lassopeptide	RiPPs		
CS204_c00001_NODE_1_...cluster098	c02518_NODE_25..	NODE_2518_length_20093_cov_6.109136	bacteriocin	RiPPs		
CS204_c00001_NODE_1_...cluster099	c02547_NODE_25..	NODE_2547_length_19912_cov_2.379277	bacteriocin	RiPPs		
CS204_c00001_NODE_1_...cluster100	c02591_NODE_25..	NODE_2591_length_19663_cov_6.036701	terpene	Terpene		
CS204_c00001_NODE_1_...cluster101	c02619_NODE_26..	NODE_2619_length_19564_cov_2.296188	t1pks	PKSI		
CS204_c00001_NODE_1_...cluster102	c02656_NODE_26..	NODE_2656_length_19325_cov_6.897281	bacteriocin	RiPPs		
CS204_c00001_NODE_1_...cluster103	c02713_NODE_27..	NODE_2713_length_19023_cov_1.533023	terpene	Terpene		
CS204_c00001_NODE_1_...cluster104	c02731_NODE_27..	NODE_2731_length_18967_cov_3.108227	terpene	Terpene		
CS204_c00001_NODE_1_...cluster105	c02768_NODE_27..	NODE_2768_length_18771_cov_2.226668	t1pks	PKSI		
CS204_c00001_NODE_1_...cluster106	c02815_NODE_28..	NODE_2815_length_18528_cov_2.460084	t1pks	PKSI		
CS204_c00001_NODE_1_...cluster107	c02961_NODE_29..	NODE_2961_length_17856_cov_9.365164	terpene	Terpene		
CS204_c00001_NODE_1_...cluster108	c02993_NODE_29..	NODE_2993_length_17686_cov_6.416083	t1pks	PKSI		
CS204_c00001_NODE_1_...cluster109	c03013_NODE_30..	NODE_3013_length_17570_cov_3.261996	terpene	Terpene		
CS204_c00001_NODE_1_...cluster110	c03064_NODE_30..	NODE_3064_length_17319_cov_6.360691	t1pks	PKSI		
CS204_c00001_NODE_1_...cluster111	c03086_NODE_30..	NODE_3086_length_17233_cov_1.415059	terpene	Terpene		
CS204_c00001_NODE_1_...cluster112	c03188_NODE_31..	NODE_3188_length_16785_cov_1.123484	bacteriocin	RiPPs		
CS204_c00001_NODE_1_...cluster113	c03324_NODE_33..	NODE_3324_length_16279_cov_1.545877	t1pks	PKSI		
CS204_c00001_NODE_1_...cluster114	c03362_NODE_33..	NODE_3362_length_16153_cov_1.920130	terpene	Terpene		
CS204_c00001_NODE_1_...cluster115	c03595_NODE_35..	NODE_3595_length_15311_cov_1.884681	t1pks	PKSI		
CS204_c00001_NODE_1_...cluster116	c03609_NODE_36..	NODE_3609_length_15277_cov_1.525611	t1pks	PKSI		
CS204_c00001_NODE_1_...cluster117	c03645_NODE_36..	NODE_3645_length_15172_cov_2.582851	other	Others		
CS204_c00001_NODE_1_...cluster118	c03681_NODE_36..	NODE_3681_length_15054_cov_8.928854	lassopeptide	RiPPs		
CS204_c00001_NODE_1_...cluster119	c03684_NODE_36..	NODE_3684_length_15049_cov_1.845329	terpene	Terpene		
CS204_c00001_NODE_1_...cluster120	c03777_NODE_37..	NODE_3777_length_14765_cov_1.533543	terpene	Terpene		
CS204_c00001_NODE_1_...cluster121	c03940_NODE_39..	NODE_3940_length_14288_cov_2.234305	t1pks	PKSI		
CS204_c00001_NODE_1_...cluster122	c04189_NODE_41..	NODE_4189_length_13595_cov_7.965993	bacteriocin	RiPPs		
CS204_c00001_NODE_1_...cluster123	c04259_NODE_42..	NODE_4259_length_13432_cov_3.758812	t1pks	PKSI		
CS204_c00001_NODE_1_...cluster124	c04314_NODE_43..	NODE_4314_length_13336_cov_1.417821	bacteriocin	RiPPs		
CS204_c00001_NODE_1_...cluster125	c04452_NODE_44..	NODE_4452_length_13021_cov_2.772763	terpene	Terpene		
CS204_c00001_NODE_1_...cluster126	c04472_NODE_44..	NODE_4472_length_12987_cov_1.643624	t1pks	PKSI		
CS204_c00001_NODE_1_...cluster127	c04555_NODE_45..	NODE_4555_length_12821_cov_21.645974	t1pks	PKSI		
CS204_c00001_NODE_1_...cluster128	c04579_NODE_45..	NODE_4579_length_12768_cov_2.240092	t1pks	PKSI		
CS204_c00001_NODE_1_...cluster129	c04660_NODE_46..	NODE_4660_length_12580_cov_1.517225	terpene	Terpene		
CS204_c00001_NODE_1_...cluster130	c04665_NODE_46..	NODE_4665_length_12570_cov_1.168287	bacteriocin	RiPPs		
CS204_c00001_NODE_1_...cluster131	c04835_NODE_48..	NODE_4835_length_12288_cov_1.454732	t1pks	PKSI		
CS204_c00001_NODE_1_...cluster132	c05412_NODE_54..	NODE_5412_length_11330_cov_2.214139	t1pks	PKSI		
CS204_c00001_NODE_1_...cluster133	c05419_NODE_54..	NODE_5419_length_11316_cov_3.081509	t1pks	PKSI		
CS204_c00001_NODE_1_...cluster134	c05584_NODE_55..	NODE_5584_length_11069_cov_17.923506	bacteriocin	RiPPs		
CS204_c00001_NODE_1_...cluster135	c05641_NODE_56..	NODE_5641_length_10993_cov_9.225198	t1pks	PKSI		
CS204_c00001_NODE_1_...cluster136	c05727_NODE_57..	NODE_5727_length_10879_cov_1.017299	ectoine	Others		
CS204_c00001_NODE_1_...cluster137	c05786_NODE_57..	NODE_5786_length_10799_cov_1.497657	terpene	Terpene		
CS204_c00001_NODE_1_...cluster138	c05811_NODE_58..	NODE_5811_length_10772_cov_4.362330	bacteriocin	RiPPs		
CS204_c00001_NODE_1_...cluster139	c05891_NODE_58..	NODE_5891_length_10684_cov_6.711661	nrps	NRPS		
CS204_c00001_NODE_1_...cluster140	c05941_NODE_59..	NODE_5941_length_10625_cov_1.699086	t1pks	PKSI		
CS204_c00001_NODE_1_...cluster141	c06093_NODE_60..	NODE_6093_length_10443_cov_2.702695	bacteriocin	RiPPs		
CS204_c00001_NODE_1_...cluster142	c06139_NODE_61..	NODE_6139_length_10375_cov_2.689403	terpene	Terpene		
CS204_c00001_NODE_1_...cluster143	c06163_NODE_61..	NODE_6163_length_10342_cov_1.131669	bacteriocin	RiPPs		
CS204_c00001_NODE_1_...cluster144	c06571_NODE_65..	NODE_6571_length_9916_cov_1.155174	t1pks	PKSI		
CS204_c00001_NODE_1_...cluster145	c06641_NODE_66..	NODE_6641_length_9829_cov_2.495053	t1pks	PKSI		
CS204_c00001_NODE_1_...cluster146	c06773_NODE_67..	NODE_6773_length_9700_cov_2.042515	proteusin	RiPPs		
CS204_c00001_NODE_1_...cluster147	c06944_NODE_69..	NODE_6944_length_9511_cov_1.241368	bacteriocin	RiPPs		
CS204_c00001_NODE_1_...cluster148	c06948_NODE_69..	NODE_6948_length_9507_cov_7.931237	terpene	Terpene		
CS204_c00001_NODE_1_...cluster149	c06991_NODE_69..	NODE_6991_length_9468_cov_8.102345	terpene	Terpene		
CS204_c00001_NODE_1_...cluster150	c07040_NODE_70..	NODE_7040_length_9426_cov_5.967846	t1pks	PKSI		
CS204_c00001_NODE_1_...cluster151	c07110_NODE_71..	NODE_7110_length_9356_cov_1.196771	terpene	Terpene		
CS204_c00001_NODE_1_...cluster152	c07207_NODE_72..	NODE_7207_length_9257_cov_0.919387	t1pks	PKSI		
CS204_c00001_NODE_1_...cluster153	c07220_NODE_72..	NODE_7220_length_9239_cov_1.112928	t1pks	PKSI		
CS204_c00001_NODE_1_...cluster154	c07805_NODE_78..	NODE_7805_length_8733_cov_1.542180	terpene	Terpene		
CS204_c00001_NODE_1_...cluster155	c07847_NODE_78..	NODE_7847_length_8705_cov_2.315691	t1pks	PKSI		
CS204_c00001_NODE_1_...cluster156	c07848_NODE_78..	NODE_7848_length_8704_cov_1.898566	terpene	Terpene		
CS204_c00001_NODE_1_...cluster157	c07914_NODE_79..	NODE_7914_length_8646_cov_7.804437	terpene	Terpene		
CS204_c00001_NODE_1_...cluster158	c07920_NODE_79..	NODE_7920_length_8644_cov_1.125749	bacteriocin	RiPPs		
CS204_c00001_NODE_1_...cluster159	c07998_NODE_79..	NODE_7998_length_8588_cov_1.421818	lassopeptide	RiPPs		
